product_id,days_since_last_restock,quantity,expiry_in_days
2,32,3755,10
2,33,3753,9
2,34,3750,8
2,35,3749,7
2,36,3744,6
2,37,3743,5
2,38,3742,4
2,39,3739,3
2,40,3735,2
2,41,3734,1
2,42,3731,0
2,43,3812,22
2,44,3809,21
2,45,3807,20
2,46,3804,19
2,47,3800,18
2,48,3795,17
2,49,3791,16
2,0,3786,15
2,1,3785,14
2,2,3782,13
2,3,3781,12
2,4,3776,11
2,5,3771,10
2,6,3768,9
2,7,3764,8
2,8,3760,7
2,9,3756,6
2,10,3754,5
2,11,3749,4
2,12,3748,3
2,13,3745,2
2,14,3743,1
2,15,3738,0
2,16,3818,20
2,17,3815,19
2,18,3812,18
2,19,3811,17
2,20,3810,16
2,21,3806,15
2,22,3805,14
2,23,3802,13
2,24,3798,12
2,25,3796,11
2,26,3795,10
2,27,3793,9
2,28,3790,8
2,29,3789,7
2,30,3786,6
2,31,3785,5
2,32,3783,4
2,33,3781,3
2,34,3779,2
2,35,3776,1
2,36,3774,0
2,37,3830,16
2,38,3825,15
2,39,3820,14
2,40,3816,13
2,41,3811,12
2,42,3806,11
2,43,3804,10
2,44,3803,9
2,45,3801,8
2,46,3799,7
2,47,3797,6
2,48,3796,5
2,49,3791,4
2,0,3786,3
2,1,3782,2
2,2,3781,1
2,3,3780,0
2,4,3869,16
2,5,3867,15
2,6,3865,14
2,7,3864,13
2,8,3859,12
2,9,3856,11
2,10,3854,10
2,11,3851,9
2,12,3846,8
2,13,3841,7
2,14,3840,6
2,15,3836,5
2,16,3835,4
2,17,3833,3
2,18,3829,2
2,19,3828,1
2,20,3825,0
2,21,3924,21
2,22,3919,20
2,23,3918,19
2,24,3917,18
2,25,3914,17
2,26,3910,16
2,27,3909,15
2,28,3906,14
2,29,3905,13
2,30,3900,12
2,31,3895,11
2,32,3894,10
2,33,3891,9
2,34,3888,8
2,35,3885,7
2,36,3882,6
2,37,3881,5
2,38,3880,4
2,39,3879,3
2,40,3875,2
2,41,3874,1
2,42,3870,0
2,43,3973,20
2,44,3968,19
2,45,3964,18
2,46,3960,17
2,47,3956,16
2,48,3953,15
2,49,3950,14
2,0,3946,13
2,1,3945,12
2,2,3941,11
2,3,3940,10
2,4,3937,9
2,5,3935,8
2,6,3932,7
2,7,3930,6
2,8,3926,5
2,9,3923,4
2,10,3921,3
2,11,3920,2
2,12,3915,1
2,13,3911,0
2,14,4061,22
2,15,4057,21
2,16,4056,20
2,17,4053,19
2,18,4049,18
2,19,4047,17
2,20,4043,16
2,21,4039,15
2,22,4034,14
2,23,4032,13
2,24,4031,12
2,25,4027,11
2,26,4022,10
2,27,4019,9
2,28,4017,8
2,29,4014,7
2,30,4012,6
2,31,4011,5
2,32,4010,4
2,33,4009,3
2,34,4007,2
2,35,4005,1
2,36,4003,0
2,37,4147,22
2,38,4146,21
2,39,4143,20
2,40,4141,19
2,41,4136,18
2,42,4133,17
2,43,4132,16
2,44,4131,15
2,45,4127,14
2,46,4123,13
2,47,4118,12
2,48,4115,11
2,49,4113,10
2,0,4108,9
2,1,4105,8
2,2,4102,7
2,3,4101,6
2,4,4097,5
2,5,4096,4
2,6,4091,3
2,7,4086,2
2,8,4081,1
2,9,4079,0
2,10,4208,22
2,11,4206,21
2,12,4203,20
2,13,4198,19
2,14,4196,18
2,15,4194,17
2,16,4193,16
2,17,4190,15
2,18,4187,14
2,19,4186,13
2,20,4181,12
2,21,4176,11
2,22,4172,10
2,23,4167,9
2,24,4162,8
2,25,4157,7
2,26,4152,6
2,27,4149,5
2,28,4144,4
2,29,4139,3
2,30,4134,2
2,31,4133,1
2,32,4131,0
2,33,4220,15
2,34,4219,14
2,35,4214,13
2,36,4212,12
2,37,4210,11
2,38,4209,10
2,39,4208,9
2,40,4207,8
2,41,4203,7
2,42,4202,6
2,43,4200,5
2,44,4196,4
2,45,4194,3
2,46,4192,2
2,47,4190,1
2,48,4189,0
2,49,4316,17
2,0,4314,16
2,1,4311,15
2,2,4310,14
2,3,4308,13
2,4,4304,12
2,5,4301,11
2,6,4298,10
2,7,4297,9
2,8,4294,8
2,9,4290,7
2,10,4285,6
2,11,4284,5
2,12,4283,4
2,13,4282,3
2,14,4280,2
2,15,4278,1
2,16,4273,0
2,17,4351,16
2,18,4350,15
2,19,4345,14
2,20,4342,13
2,21,4338,12
2,22,4337,11
2,23,4334,10
2,24,4330,9
2,25,4325,8
2,26,4324,7
2,27,4320,6
2,28,4315,5
2,29,4310,4
2,30,4306,3
2,31,4302,2
2,32,4301,1
2,33,4298,0
2,34,4394,27
2,35,4390,26
2,36,4387,25
2,37,4385,24
2,38,4383,23
2,39,4381,22
2,40,4379,21
2,41,4376,20
2,42,4374,19
2,43,4370,18
2,44,4365,17
2,45,4363,16
2,46,4361,15
2,47,4357,14
2,48,4355,13
2,49,4352,12
2,0,4350,11
2,1,4349,10
2,2,4345,9
2,3,4344,8
2,4,4339,7
2,5,4335,6
2,6,4333,5
2,7,4330,4
2,8,4328,3
2,9,4323,2
2,10,4320,1
2,11,4316,0
2,12,4396,27
2,13,4394,26
2,14,4390,25
2,15,4386,24
2,16,4382,23
2,17,4381,22
2,18,4379,21
2,19,4378,20
2,20,4376,19
2,21,4373,18
2,22,4369,17
2,23,4364,16
2,24,4361,15
2,25,4358,14
2,26,4357,13
2,27,4354,12
2,28,4349,11
2,29,4345,10
2,30,4343,9
2,31,4342,8
2,32,4341,7
2,33,4339,6
2,34,4338,5
2,35,4335,4
2,36,4333,3
2,37,4330,2
2,38,4328,1
2,39,4325,0
2,40,4393,17
2,41,4388,16
2,42,4385,15
2,43,4382,14
2,44,4378,13
2,45,4375,12
2,46,4373,11
2,47,4372,10
2,48,4369,9
2,49,4367,8
2,0,4364,7
2,1,4359,6
2,2,4356,5
2,3,4352,4
2,4,4351,3
2,5,4350,2
2,6,4346,1
2,7,4343,0
2,8,4408,16
2,9,4406,15
2,10,4402,14
2,11,4400,13
2,12,4395,12
2,13,4391,11
2,14,4386,10
2,15,4385,9
2,16,4384,8
2,17,4382,7
2,18,4380,6
2,19,4379,5
2,20,4374,4
2,21,4373,3
2,22,4370,2
2,23,4369,1
2,24,4364,0
2,25,4458,26
2,26,4454,25
2,27,4449,24
2,28,4445,23
2,29,4441,22
2,30,4440,21
2,31,4436,20
2,32,4432,19
2,33,4429,18
2,34,4428,17
2,35,4425,16
2,36,4420,15
2,37,4417,14
2,38,4412,13
2,39,4408,12
2,40,4404,11
2,41,4400,10
2,42,4397,9
2,43,4393,8
2,44,4388,7
2,45,4383,6
2,46,4380,5
2,47,4379,4
2,48,4374,3
2,49,4372,2
2,0,4369,1
2,1,4367,0
2,2,4418,17
2,3,4414,16
2,4,4413,15
2,5,4410,14
2,6,4409,13
2,7,4406,12
2,8,4404,11
2,9,4401,10
2,10,4398,9
2,11,4397,8
2,12,4394,7
2,13,4393,6
2,14,4390,5
2,15,4389,4
2,16,4388,3
2,17,4386,2
2,18,4383,1
2,19,4378,0
2,20,4438,18
2,21,4436,17
2,22,4434,16
2,23,4430,15
2,24,4428,14
2,25,4425,13
2,26,4422,12
2,27,4420,11
2,28,4415,10
2,29,4412,9
2,30,4410,8
2,31,4406,7
2,32,4405,6
2,33,4400,5
2,34,4395,4
2,35,4391,3
2,36,4386,2
2,37,4384,1
2,38,4382,0
2,39,4494,29
2,40,4490,28
2,41,4486,27
2,42,4481,26
2,43,4480,25
2,44,4476,24
2,45,4473,23
2,46,4468,22
2,47,4465,21
2,48,4461,20
2,49,4458,19
2,0,4454,18
2,1,4450,17
2,2,4449,16
2,3,4445,15
2,4,4443,14
2,5,4442,13
2,6,4437,12
2,7,4433,11
2,8,4431,10
2,9,4430,9
2,10,4429,8
2,11,4424,7
2,12,4420,6
2,13,4416,5
2,14,4411,4
2,15,4407,3
2,16,4403,2
2,17,4400,1
2,18,4396,0
2,19,4480,18
2,20,4477,17
2,21,4474,16
2,22,4470,15
2,23,4469,14
2,24,4465,13
2,25,4461,12
2,26,4458,11
2,27,4455,10
2,28,4451,9
2,29,4448,8
2,30,4447,7
2,31,4445,6
2,32,4443,5
2,33,4441,4
2,34,4440,3
2,35,4437,2
2,36,4435,1
2,37,4431,0
2,38,4502,24
2,39,4499,23
2,40,4495,22
2,41,4492,21
2,42,4488,20
2,43,4483,19
2,44,4479,18
2,45,4478,17
2,46,4475,16
2,47,4473,15
2,48,4471,14
2,49,4469,13
2,0,4465,12
2,1,4464,11
2,2,4460,10
2,3,4457,9
2,4,4454,8
2,5,4449,7
2,6,4444,6
2,7,4443,5
2,8,4439,4
2,9,4438,3
2,10,4434,2
2,11,4431,1
2,12,4429,0
2,13,4572,20
2,14,4571,19
2,15,4566,18
2,16,4563,17
2,17,4558,16
2,18,4556,15
2,19,4552,14
2,20,4551,13
2,21,4548,12
2,22,4546,11
2,23,4542,10
2,24,4539,9
2,25,4535,8
2,26,4531,7
2,27,4530,6
2,28,4525,5
2,29,4523,4
2,30,4521,3
2,31,4516,2
2,32,4512,1
2,33,4511,0
2,34,4562,16
2,35,4561,15
2,36,4559,14
2,37,4554,13
2,38,4553,12
2,39,4548,11
2,40,4543,10
2,41,4540,9
2,42,4539,8
2,43,4538,7
2,44,4533,6
2,45,4529,5
2,46,4527,4
2,47,4525,3
2,48,4521,2
2,49,4517,1
2,0,4516,0
2,1,4603,26
2,2,4598,25
2,3,4596,24
2,4,4595,23
2,5,4592,22
2,6,4588,21
2,7,4587,20
2,8,4582,19
2,9,4577,18
2,10,4574,17
2,11,4573,16
2,12,4570,15
2,13,4568,14
2,14,4563,13
2,15,4561,12
2,16,4556,11
2,17,4555,10
2,18,4554,9
2,19,4550,8
2,20,4547,7
2,21,4546,6
2,22,4541,5
2,23,4538,4
2,24,4536,3
2,25,4535,2
2,26,4533,1
2,27,4530,0
2,28,4652,25
2,29,4647,24
2,30,4644,23
2,31,4642,22
2,32,4641,21
2,33,4638,20
2,34,4637,19
2,35,4634,18
2,36,4631,17
2,37,4627,16
2,38,4625,15
2,39,4622,14
2,40,4620,13
2,41,4619,12
2,42,4614,11
2,43,4611,10
2,44,4606,9
2,45,4602,8
2,46,4601,7
2,47,4596,6
2,48,4595,5
2,49,4593,4
2,0,4588,3
2,1,4583,2
2,2,4580,1
2,3,4578,0
2,4,4687,22
2,5,4685,21
2,6,4684,20
2,7,4679,19
2,8,4674,18
2,9,4672,17
2,10,4667,16
2,11,4662,15
2,12,4661,14
2,13,4659,13
2,14,4658,12
2,15,4656,11
2,16,4654,10
2,17,4649,9
2,18,4647,8
2,19,4646,7
2,20,4643,6
2,21,4638,5
2,22,4635,4
2,23,4633,3
2,24,4628,2
2,25,4625,1
2,26,4624,0
2,27,4760,23
2,28,4758,22
2,29,4755,21
2,30,4751,20
2,31,4749,19
2,32,4747,18
2,33,4743,17
2,34,4741,16
2,35,4740,15
2,36,4738,14
2,37,4737,13
2,38,4732,12
2,39,4728,11
2,40,4724,10
2,41,4721,9
2,42,4720,8
2,43,4716,7
2,44,4714,6
2,45,4713,5
2,46,4710,4
2,47,4706,3
2,48,4701,2
2,49,4699,1
2,0,4696,0
2,1,4832,20
2,2,4827,19
2,3,4824,18
2,4,4823,17
2,5,4819,16
2,6,4817,15
2,7,4813,14
2,8,4812,13
2,9,4808,12
2,10,4806,11
2,11,4802,10
2,12,4798,9
2,13,4797,8
2,14,4795,7
2,15,4792,6
2,16,4787,5
2,17,4783,4
2,18,4779,3
2,19,4778,2
2,20,4776,1
2,21,4772,0
2,22,4841,25
2,23,4838,24
2,24,4834,23
2,25,4833,22
2,26,4832,21
2,27,4831,20
2,28,4829,19
2,29,4824,18
2,30,4820,17
2,31,4817,16
2,32,4815,15
2,33,4811,14
2,34,4806,13
2,35,4805,12
2,36,4804,11
2,37,4799,10
2,38,4797,9
2,39,4794,8
2,40,4790,7
2,41,4789,6
2,42,4787,5
2,43,4782,4
2,44,4781,3
2,45,4777,2
2,46,4773,1
2,47,4771,0
2,48,4835,16
2,49,4830,15
2,0,4827,14
2,1,4822,13
2,2,4817,12
2,3,4816,11
2,4,4811,10
2,5,4810,9
2,6,4805,8
2,7,4803,7
2,8,4801,6
2,9,4797,5
2,10,4796,4
2,11,4793,3
2,12,4788,2
2,13,4785,1
2,14,4784,0
2,15,4874,22
2,16,4870,21
2,17,4865,20
2,18,4860,19
2,19,4858,18
2,20,4857,17
2,21,4854,16
2,22,4850,15
2,23,4845,14
2,24,4840,13
2,25,4835,12
2,26,4830,11
2,27,4827,10
2,28,4824,9
2,29,4819,8
2,30,4818,7
2,31,4817,6
2,32,4813,5
2,33,4810,4
2,34,4808,3
2,35,4805,2
2,36,4801,1
2,37,4799,0
2,38,4878,18
2,39,4875,17
2,40,4870,16
2,41,4865,15
2,42,4861,14
2,43,4859,13
2,44,4855,12
2,45,4850,11
2,46,4847,10
2,47,4846,9
2,48,4845,8
2,49,4840,7
2,0,4838,6
2,1,4835,5
2,2,4831,4
2,3,4826,3
2,4,4821,2
2,5,4817,1
2,6,4813,0
2,7,4907,19
2,8,4902,18
2,9,4899,17
2,10,4894,16
2,11,4890,15
2,12,4885,14
2,13,4882,13
2,14,4879,12
2,15,4875,11
2,16,4871,10
2,17,4867,9
2,18,4865,8
2,19,4863,7
2,20,4860,6
2,21,4857,5
2,22,4852,4
2,23,4849,3
2,24,4847,2
2,25,4844,1
2,26,4840,0
2,27,4980,24
2,28,4975,23
2,29,4970,22
2,30,4965,21
2,31,4962,20
2,32,4961,19
2,33,4958,18
2,34,4953,17
2,35,4951,16
2,36,4950,15
2,37,4949,14
2,38,4946,13
2,39,4941,12
2,40,4939,11
2,41,4937,10
2,42,4934,9
2,43,4930,8
2,44,4925,7
2,45,4924,6
2,46,4920,5
2,47,4917,4
2,48,4916,3
2,49,4912,2
2,0,4911,1
2,1,4908,0
2,2,5045,22
2,3,5042,21
2,4,5040,20
2,5,5036,19
2,6,5032,18
2,7,5029,17
2,8,5026,16
2,9,5023,15
2,10,5021,14
2,11,5018,13
2,12,5016,12
2,13,5015,11
2,14,5013,10
2,15,5009,9
2,16,5008,8
2,17,5003,7
2,18,4998,6
2,19,4997,5
2,20,4992,4
2,21,4988,3
2,22,4986,2
2,23,4983,1
2,24,4980,0
2,25,5042,26
2,26,5040,25
2,27,5038,24
2,28,5033,23
2,29,5031,22
2,30,5030,21
2,31,5025,20
2,32,5022,19
2,33,5021,18
2,34,5018,17
2,35,5017,16
2,36,5013,15
2,37,5012,14
2,38,5009,13
2,39,5006,12
2,40,5002,11
2,41,5001,10
2,42,4997,9
2,43,4993,8
2,44,4988,7
2,45,4986,6
2,46,4983,5
2,47,4979,4
2,48,4974,3
2,49,4971,2
2,0,4966,1
2,1,4962,0
2,2,5043,29
2,3,5038,28
2,4,5033,27
2,5,5032,26
2,6,5031,25
2,7,5027,24
2,8,5024,23
2,9,5021,22
2,10,5019,21
2,11,5014,20
2,12,5012,19
2,13,5008,18
2,14,5004,17
2,15,5003,16
2,16,4998,15
2,17,4993,14
2,18,4988,13
2,19,4984,12
2,20,4982,11
2,21,4978,10
2,22,4974,9
2,23,4970,8
2,24,4967,7
2,25,4962,6
2,26,4959,5
2,27,4958,4
2,28,4956,3
2,29,4955,2
2,30,4950,1
2,31,4945,0
2,32,5072,21
2,33,5071,20
2,34,5068,19
2,35,5065,18
2,36,5063,17
2,37,5062,16
2,38,5061,15
2,39,5058,14
2,40,5056,13
2,41,5054,12
2,42,5051,11
2,43,5049,10
2,44,5046,9
2,45,5045,8
2,46,5044,7
2,47,5039,6
2,48,5036,5
2,49,5035,4
2,0,5031,3
2,1,5030,2
2,2,5028,1
2,3,5027,0
2,4,5164,21
2,5,5163,20
2,6,5162,19
2,7,5158,18
2,8,5153,17
2,9,5149,16
2,10,5146,15
2,11,5141,14
2,12,5140,13
2,13,5137,12
2,14,5135,11
2,15,5130,10
2,16,5126,9
2,17,5124,8
2,18,5122,7
2,19,5118,6
2,20,5115,5
2,21,5114,4
2,22,5111,3
2,23,5107,2
2,24,5102,1
2,25,5097,0
2,26,5151,27
2,27,5150,26
2,28,5146,25
2,29,5145,24
2,30,5140,23
2,31,5139,22
2,32,5134,21
2,33,5129,20
2,34,5125,19
2,35,5124,18
2,36,5123,17
2,37,5122,16
2,38,5120,15
2,39,5116,14
2,40,5112,13
2,41,5110,12
2,42,5106,11
2,43,5103,10
2,44,5099,9
2,45,5096,8
2,46,5091,7
2,47,5087,6
2,48,5084,5
2,49,5079,4
2,0,5076,3
2,1,5073,2
2,2,5070,1
2,3,5069,0
2,4,5219,15
2,5,5218,14
2,6,5213,13
2,7,5211,12
2,8,5206,11
2,9,5203,10
2,10,5200,9
2,11,5197,8
2,12,5194,7
2,13,5193,6
2,14,5191,5
2,15,5189,4
2,16,5186,3
2,17,5181,2
2,18,5176,1
2,19,5175,0
2,20,5239,18
2,21,5236,17
2,22,5231,16
2,23,5226,15
2,24,5223,14
2,25,5221,13
2,26,5219,12
2,27,5216,11
2,28,5214,10
2,29,5212,9
2,30,5208,8
2,31,5206,7
2,32,5203,6
2,33,5198,5
2,34,5197,4
2,35,5196,3
2,36,5192,2
2,37,5191,1
2,38,5186,0
2,39,5330,28
2,40,5326,27
2,41,5323,26
2,42,5319,25
2,43,5316,24
2,44,5315,23
2,45,5310,22
2,46,5306,21
2,47,5303,20
2,48,5300,19
2,49,5299,18
2,0,5297,17
2,1,5295,16
2,2,5293,15
2,3,5291,14
2,4,5288,13
2,5,5284,12
2,6,5283,11
2,7,5281,10
2,8,5276,9
2,9,5271,8
2,10,5268,7
2,11,5265,6
2,12,5261,5
2,13,5256,4
2,14,5252,3
2,15,5247,2
2,16,5246,1
2,17,5241,0
2,18,5358,19
2,19,5356,18
2,20,5351,17
2,21,5350,16
2,22,5345,15
2,23,5341,14
2,24,5337,13
2,25,5333,12
2,26,5328,11
2,27,5325,10
2,28,5324,9
2,29,5320,8
2,30,5317,7
2,31,5316,6
2,32,5312,5
2,33,5308,4
2,34,5303,3
2,35,5299,2
2,36,5296,1
2,37,5295,0
2,38,5441,15
2,39,5439,14
2,40,5438,13
2,41,5436,12
2,42,5431,11
2,43,5427,10
2,44,5424,9
2,45,5422,8
2,46,5419,7
2,47,5416,6
2,48,5413,5
2,49,5409,4
2,0,5408,3
2,1,5404,2
2,2,5399,1
2,3,5395,0
2,4,5508,19
2,5,5507,18
2,6,5502,17
2,7,5498,16
2,8,5494,15
2,9,5490,14
2,10,5485,13
2,11,5480,12
2,12,5476,11
2,13,5473,10
2,14,5469,9
2,15,5465,8
2,16,5463,7
2,17,5462,6
2,18,5460,5
2,19,5455,4
2,20,5453,3
2,21,5450,2
2,22,5448,1
2,23,5444,0
2,24,5561,24
2,25,5560,23
2,26,5558,22
2,27,5553,21
2,28,5548,20
2,29,5543,19
2,30,5540,18
2,31,5537,17
2,32,5532,16
2,33,5530,15
2,34,5526,14
2,35,5522,13
2,36,5519,12
2,37,5517,11
2,38,5513,10
2,39,5511,9
2,40,5508,8
2,41,5503,7
2,42,5501,6
2,43,5498,5
2,44,5497,4
2,45,5493,3
2,46,5492,2
2,47,5487,1
2,48,5486,0
2,49,5588,20
2,0,5583,19
2,1,5582,18
2,2,5580,17
2,3,5578,16
2,4,5577,15
2,5,5576,14
2,6,5572,13
2,7,5571,12
2,8,5569,11
2,9,5565,10
2,10,5562,9
2,11,5558,8
2,12,5557,7
2,13,5553,6
2,14,5551,5
2,15,5549,4
2,16,5545,3
2,17,5543,2
2,18,5542,1
2,19,5537,0
2,20,5655,19
2,21,5652,18
2,22,5649,17
2,23,5645,16
2,24,5640,15
2,25,5635,14
2,26,5634,13
2,27,5633,12
2,28,5631,11
2,29,5627,10
2,30,5622,9
2,31,5619,8
2,32,5615,7
2,33,5614,6
2,34,5610,5
2,35,5607,4
2,36,5602,3
2,37,5598,2
2,38,5596,1
2,39,5592,0
2,40,5709,20
2,41,5708,19
2,42,5705,18
2,43,5700,17
2,44,5696,16
2,45,5692,15
2,46,5687,14
2,47,5684,13
2,48,5682,12
2,49,5681,11
2,0,5680,10
2,1,5677,9
2,2,5672,8
2,3,5667,7
2,4,5664,6
2,5,5661,5
2,6,5658,4
2,7,5657,3
2,8,5655,2
2,9,5650,1
2,10,5646,0
2,11,5781,28
2,12,5777,27
2,13,5774,26
2,14,5773,25
2,15,5768,24
2,16,5765,23
2,17,5763,22
2,18,5762,21
2,19,5761,20
2,20,5759,19
2,21,5756,18
2,22,5752,17
2,23,5750,16
2,24,5745,15
2,25,5744,14
2,26,5742,13
2,27,5738,12
2,28,5733,11
2,29,5728,10
2,30,5723,9
2,31,5719,8
2,32,5717,7
2,33,5715,6
2,34,5712,5
2,35,5707,4
2,36,5705,3
2,37,5704,2
2,38,5702,1
2,39,5699,0
2,40,5774,22
2,41,5771,21
2,42,5766,20
2,43,5765,19
2,44,5764,18
2,45,5760,17
2,46,5759,16
2,47,5756,15
2,48,5751,14
2,49,5749,13
2,0,5746,12
2,1,5744,11
2,2,5742,10
2,3,5738,9
2,4,5734,8
2,5,5729,7
2,6,5724,6
2,7,5719,5
2,8,5715,4
2,9,5713,3
2,10,5712,2
2,11,5708,1
2,12,5705,0
2,13,5842,18
2,14,5840,17
2,15,5838,16
2,16,5834,15
2,17,5830,14
2,18,5827,13
2,19,5826,12
2,20,5823,11
2,21,5820,10
2,22,5815,9
2,23,5813,8
2,24,5812,7
2,25,5810,6
2,26,5806,5
2,27,5805,4
2,28,5803,3
2,29,5800,2
2,30,5797,1
2,31,5793,0
2,32,5883,27
2,33,5878,26
2,34,5874,25
2,35,5872,24
2,36,5868,23
2,37,5867,22
2,38,5865,21
2,39,5864,20
2,40,5860,19
2,41,5855,18
2,42,5852,17
2,43,5847,16
2,44,5846,15
2,45,5842,14
2,46,5838,13
2,47,5834,12
2,48,5830,11
2,49,5826,10
2,0,5821,9
2,1,5820,8
2,2,5815,7
2,3,5813,6
2,4,5808,5
2,5,5807,4
2,6,5804,3
2,7,5799,2
2,8,5796,1
2,9,5794,0
2,10,5927,21
2,11,5925,20
2,12,5921,19
2,13,5917,18
2,14,5913,17
2,15,5909,16
2,16,5907,15
2,17,5906,14
2,18,5904,13
2,19,5899,12
2,20,5898,11
2,21,5895,10
2,22,5890,9
2,23,5888,8
2,24,5886,7
2,25,5884,6
2,26,5881,5
2,27,5879,4
2,28,5874,3
2,29,5872,2
2,30,5871,1
2,31,5869,0
2,32,5940,17
2,33,5939,16
2,34,5934,15
2,35,5930,14
2,36,5929,13
2,37,5924,12
2,38,5919,11
2,39,5915,10
2,40,5911,9
2,41,5906,8
2,42,5904,7
2,43,5902,6
2,44,5900,5
2,45,5899,4
2,46,5894,3
2,47,5889,2
2,48,5885,1
2,49,5883,0
2,0,5956,26
2,1,5952,25
2,2,5951,24
2,3,5949,23
2,4,5947,22
2,5,5945,21
2,6,5941,20
2,7,5939,19
2,8,5937,18
2,9,5935,17
2,10,5931,16
2,11,5926,15
2,12,5924,14
2,13,5921,13
2,14,5920,12
2,15,5916,11
2,16,5914,10
2,17,5913,9
2,18,5909,8
2,19,5908,7
2,20,5903,6
2,21,5900,5
2,22,5899,4
2,23,5896,3
2,24,5891,2
2,25,5889,1
2,26,5888,0
2,27,6015,16
2,28,6014,15
2,29,6011,14
2,30,6007,13
2,31,6005,12
2,32,6001,11
2,33,5996,10
2,34,5994,9
2,35,5990,8
2,36,5986,7
2,37,5982,6
2,38,5980,5
2,39,5977,4
2,40,5974,3
2,41,5971,2
2,42,5968,1
2,43,5964,0
2,44,6046,15
2,45,6044,14
2,46,6041,13
2,47,6036,12
2,48,6034,11
2,49,6030,10
2,0,6025,9
2,1,6023,8
2,2,6021,7
2,3,6016,6
2,4,6014,5
2,5,6013,4
2,6,6008,3
2,7,6003,2
2,8,6002,1
2,9,5998,0
2,10,6137,15
2,11,6135,14
2,12,6134,13
2,13,6133,12
2,14,6132,11
2,15,6131,10
2,16,6127,9
2,17,6124,8
2,18,6122,7
2,19,6117,6
2,20,6116,5
2,21,6114,4
2,22,6113,3
2,23,6108,2
2,24,6106,1
2,25,6101,0
2,26,6169,20
2,27,6168,19
2,28,6167,18
2,29,6163,17
2,30,6162,16
2,31,6160,15
2,32,6158,14
2,33,6157,13
2,34,6155,12
2,35,6152,11
2,36,6147,10
2,37,6142,9
2,38,6137,8
2,39,6134,7
2,40,6133,6
2,41,6132,5
2,42,6128,4
2,43,6125,3
2,44,6124,2
2,45,6120,1
2,46,6115,0
2,47,6172,19
2,48,6169,18
2,49,6164,17
2,0,6162,16
2,1,6158,15
2,2,6156,14
2,3,6151,13
2,4,6150,12
2,5,6147,11
2,6,6142,10
2,7,6141,9
2,8,6137,8
2,9,6134,7
2,10,6133,6
2,11,6131,5
2,12,6130,4
2,13,6128,3
2,14,6124,2
2,15,6122,1
2,16,6118,0
2,17,6266,18
2,18,6262,17
2,19,6260,16
2,20,6255,15
2,21,6250,14
2,22,6246,13
2,23,6243,12
2,24,6238,11
2,25,6234,10
2,26,6232,9
2,27,6229,8
2,28,6225,7
2,29,6223,6
2,30,6221,5
2,31,6216,4
2,32,6215,3
2,33,6210,2
2,34,6205,1
2,35,6204,0
2,36,6296,26
2,37,6291,25
2,38,6290,24
2,39,6285,23
2,40,6281,22
2,41,6278,21
2,42,6275,20
2,43,6270,19
2,44,6266,18
2,45,6265,17
2,46,6264,16
2,47,6260,15
2,48,6256,14
2,49,6254,13
2,0,6252,12
2,1,6248,11
2,2,6247,10
2,3,6243,9
2,4,6242,8
2,5,6240,7
2,6,6236,6
2,7,6232,5
2,8,6230,4
2,9,6225,3
2,10,6222,2
2,11,6219,1
2,12,6217,0
2,13,6270,19
2,14,6269,18
2,15,6265,17
2,16,6262,16
2,17,6260,15
2,18,6258,14
2,19,6254,13
2,20,6251,12
2,21,6249,11
2,22,6245,10
2,23,6241,9
2,24,6240,8
2,25,6239,7
2,26,6236,6
2,27,6232,5
2,28,6230,4
2,29,6226,3
2,30,6221,2
2,31,6216,1
2,32,6215,0
2,33,6349,26
2,34,6348,25
2,35,6343,24
2,36,6339,23
2,37,6335,22
2,38,6331,21
2,39,6330,20
2,40,6329,19
2,41,6326,18
2,42,6325,17
2,43,6321,16
2,44,6317,15
2,45,6316,14
2,46,6311,13
2,47,6308,12
2,48,6305,11
2,49,6303,10
2,0,6299,9
2,1,6298,8
2,2,6293,7
2,3,6290,6
2,4,6288,5
2,5,6286,4
2,6,6282,3
2,7,6280,2
2,8,6276,1
2,9,6273,0
2,10,6398,15
2,11,6397,14
2,12,6393,13
2,13,6392,12
2,14,6391,11
2,15,6387,10
2,16,6386,9
2,17,6383,8
2,18,6380,7
2,19,6375,6
2,20,6372,5
2,21,6367,4
2,22,6364,3
2,23,6360,2
2,24,6359,1
2,25,6355,0
2,26,6420,19
2,27,6417,18
2,28,6412,17
2,29,6407,16
2,30,6402,15
2,31,6397,14
2,32,6395,13
2,33,6390,12
2,34,6388,11
2,35,6383,10
2,36,6381,9
2,37,6379,8
2,38,6377,7
2,39,6376,6
2,40,6371,5
2,41,6366,4
2,42,6361,3
2,43,6360,2
2,44,6358,1
2,45,6354,0
2,46,6490,26
2,47,6488,25
2,48,6484,24
2,49,6481,23
2,0,6476,22
2,1,6471,21
2,2,6468,20
2,3,6463,19
2,4,6458,18
2,5,6453,17
2,6,6449,16
2,7,6444,15
2,8,6442,14
2,9,6440,13
2,10,6437,12
2,11,6432,11
2,12,6428,10
2,13,6427,9
2,14,6423,8
2,15,6421,7
2,16,6416,6
2,17,6414,5
2,18,6412,4
2,19,6410,3
2,20,6406,2
2,21,6404,1
2,22,6399,0
2,23,6514,23
2,24,6511,22
2,25,6506,21
2,26,6505,20
2,27,6500,19
2,28,6499,18
2,29,6496,17
2,30,6492,16
2,31,6489,15
2,32,6485,14
2,33,6482,13
